10	YJL222W	11475	16124	Transcript
10	YJL221C	18536	16767	Exon
10	YJL221C	18536	16767	Transcript
10	YJL219W	19497	21200	Exon
10	YJL219W	19497	21200	Transcript
10	YJL218W	21938	21972	5UTR
10	YJL218W	21938	22714	Transcript
10	YJL218W	21973	22563	Exon
10	YJL218W	22564	22714	3UTR
10	YJL217W	23053	23132	5UTR
10	YJL217W	23053	23844	Transcript
10	YJL217W	23133	23729	Exon
10	YJL217W	23730	23844	3UTR
10	YJL216C	24340	24315	3UTR
10	YJL216C	26143	24315	Transcript
10	YJL216C	26086	24341	Exon
10	YJL216C	26143	26087	5UTR
10	YJL214W	26887	28596	Exon
10	YJL214W	26887	28596	Transcript
10	YJL213W	31986	32162	5UTR
10	YJL213W	31986	33260	Transcript
10	YJL213W	32163	33158	Exon
10	YJL213W	33159	33260	3UTR
10	YJL212C	33849	33750	3UTR
10	YJL212C	36281	33750	Transcript
10	YJL212C	36249	33850	Exon
10	YJL212C	36281	36250	5UTR
10	YJL210W	36919	37734	Exon
10	YJL210W	36919	37799	Transcript
10	YJL210W	37735	37799	3UTR
10	YJL209W	37922	38004	5UTR
10	YJL209W	37922	40064	Transcript
10	YJL209W	38005	39969	Exon
10	YJL209W	39970	40064	3UTR
10	YJL208C	40193	40071	3UTR
10	YJL208C	41183	40071	Transcript
10	YJL208C	41183	40194	Exon
10	YJL207C	41388	41368	3UTR
10	YJL207C	47434	41368	Transcript
10	YJL207C	47433	41389	Exon
10	YJL207C	47434	47434	5UTR
10	YJL206C	47658	47581	3UTR
10	YJL206C	49935	47581	Transcript
10	YJL206C	49935	47659	Exon
10	YJL205C	50138	50043	3UTR
10	YJL205C	50494	50043	Transcript
10	YJL205C	50268	50139	Exon
10	YJL205C	50443	50412	Exon
10	YJL205C	50494	50444	5UTR
10	YJL204C	50628	50581	3UTR
10	YJL204C	53211	50581	Transcript
10	YJL204C	53151	50629	Exon
10	YJL204C	53211	53152	5UTR
10	YJL203W	53312	53340	5UTR
10	YJL203W	53312	54295	Transcript
10	YJL203W	53341	54183	Exon
10	YJL203W	54184	54295	3UTR
10	YJL201W	54379	56178	Exon
10	YJL201W	54379	56232	Transcript
10	YJL201W	56179	56232	3UTR
10	YJL200C	56443	56313	3UTR
10	YJL200C	58854	56313	Transcript
10	YJL200C	58813	56444	Exon
10	YJL200C	58854	58814	5UTR
10	tT-AGU-J	59172	59100	Exon
10	tT-AGU-J	59172	59100	Transcript
10	YJL198W	60680	60842	5UTR
10	YJL198W	60680	63568	Transcript
10	YJL198W	60843	63488	Exon
10	YJL198W	63489	63568	3UTR
10	YJL197W	63753	63803	5UTR
10	YJL197W	63753	67646	Transcript
10	YJL197W	63804	67568	Exon
10	YJL197W	67569	67646	3UTR
10	YJL196C	67848	67739	3UTR
10	YJL196C	68826	67739	Transcript
10	YJL196C	68781	67849	Exon
10	YJL196C	68826	68782	5UTR
10	YJL194W	69337	70878	Exon
10	YJL194W	69337	70878	Transcript
10	YJL193W	71263	71364	5UTR
10	YJL193W	71263	72702	Transcript
10	YJL193W	71365	72573	Exon
10	YJL193W	72574	72702	3UTR
10	YJL192C	72708	72640	3UTR
10	YJL192C	73439	72640	Transcript
10	YJL192C	73413	72709	Exon
10	YJL192C	73439	73414	5UTR
10	YJL191W	73769	73785	5UTR
10	YJL191W	73769	74716	Transcript
10	YJL191W	73786	73795	Exon
10	YJL191W	74204	74610	Exon
10	YJL191W	74611	74716	3UTR
10	YJL190C	74908	74780	3UTR
10	YJL190C	75313	74780	Transcript
10	YJL190C	75301	74909	Exon
10	YJL190C	75313	75302	5UTR
10	YJL189W	75905	75931	5UTR
10	YJL189W	75905	76611	Transcript
10	YJL189W	75932	75937	Exon
10	YJL189W	76324	76473	Exon
10	YJL189W	76474	76611	3UTR
10	YJL187C	79261	76802	Exon
10	YJL187C	79261	76802	Transcript
10	YJL186W	80134	80152	5UTR
10	YJL186W	80134	82008	Transcript
10	YJL186W	80153	81913	Exon
10	YJL186W	81914	82008	3UTR
10	YJL185C	82092	81950	3UTR
10	YJL185C	83103	81950	Transcript
10	YJL185C	82974	82093	Exon
10	YJL185C	83103	82975	5UTR
10	YJL184W	83417	83445	5UTR
10	YJL184W	83417	83892	Transcript
10	YJL184W	83446	83817	Exon
10	YJL184W	83818	83892	3UTR
10	YJL183W	83990	84065	5UTR
10	YJL183W	83990	85399	Transcript
10	YJL183W	84066	85334	Exon
10	YJL183W	85335	85399	3UTR
10	YJL181W	85658	87493	Exon
10	YJL181W	85658	87578	Transcript
10	YJL181W	87494	87578	3UTR
10	YJL180C	87580	87498	3UTR
10	YJL180C	88573	87498	Transcript
10	YJL180C	88558	87581	Exon
10	YJL180C	88573	88559	5UTR
10	YJL179W	88742	88784	5UTR
10	YJL179W	88742	89249	Transcript
10	YJL179W	88785	89114	Exon
10	YJL179W	89115	89249	3UTR
10	YJL178C	89279	89182	3UTR
10	YJL178C	90118	89182	Transcript
10	YJL178C	90095	89280	Exon
10	YJL178C	90118	90096	5UTR
10	YJL177W	90745	90783	5UTR
10	YJL177W	90745	91751	Transcript
10	YJL177W	90784	91092	Exon
10	YJL177W	91410	91655	Exon
10	YJL177W	91656	91751	3UTR
10	YJL176C	92050	91992	3UTR
10	YJL176C	94592	91992	Transcript
10	YJL176C	94528	92051	Exon
10	YJL176C	94592	94529	5UTR
10	YJL174W	94974	95089	5UTR
10	YJL174W	94974	96091	Transcript
10	YJL174W	95090	95920	Exon
10	YJL174W	95921	96091	3UTR
10	YJL173C	96158	96100	3UTR
10	YJL173C	96527	96100	Transcript
10	YJL173C	96527	96159	Exon
10	YJL172W	97705	97730	5UTR
10	YJL172W	97705	99602	Transcript
10	YJL172W	97731	99461	Exon
10	YJL172W	99462	99602	3UTR
10	YJL171C	99697	99520	3UTR
10	YJL171C	100927	99520	Transcript
10	YJL171C	100888	99698	Exon
10	YJL171C	100927	100889	5UTR
10	YJL170C	101773	101144	Exon
10	YJL170C	101802	101144	Transcript
10	YJL170C	101802	101774	5UTR
10	YJL168C	102220	102045	3UTR
10	YJL168C	104462	102045	Transcript
10	YJL168C	104422	102221	Exon
10	YJL168C	104462	104423	5UTR
10	YJL167W	104951	105007	5UTR
10	YJL167W	104951	106161	Transcript
10	YJL167W	105008	106066	Exon
10	YJL167W	106067	106161	3UTR
10	YJL166W	106333	106427	5UTR
10	YJL166W	106333	106882	Transcript
10	YJL166W	106428	106712	Exon
10	YJL166W	106713	106882	3UTR
10	YJL165C	106887	106881	3UTR
10	YJL165C	109591	106881	Transcript
10	YJL165C	109455	106888	Exon
10	YJL165C	109591	109456	5UTR
10	YJL164C	109959	109871	3UTR
10	YJL164C	111333	109871	Transcript
10	YJL164C	111153	109960	Exon
10	YJL164C	111333	111154	5UTR
10	YJL163C	111661	111597	3UTR
10	YJL163C	113405	111597	Transcript
10	YJL163C	113329	111662	Exon
10	YJL163C	113405	113330	5UTR
10	YJL162C	113873	113710	3UTR
10	YJL162C	115689	113710	Transcript
10	YJL162C	115625	113874	Exon
10	YJL162C	115689	115626	5UTR
10	tE-UUC-J	116006	115935	Exon
10	tE-UUC-J	116006	115935	Transcript
10	YJL161W	117150	117240	5UTR
10	YJL161W	117150	117951	Transcript
10	YJL161W	117241	117783	Exon
10	YJL161W	117784	117951	3UTR
10	YJL160C	117957	117802	3UTR
10	YJL160C	118917	117802	Transcript
10	YJL160C	118821	117958	Exon
10	YJL160C	118917	118822	5UTR
10	YJL159W	120390	120444	5UTR
10	YJL159W	120390	121990	Transcript
10	YJL159W	120445	121686	Exon
10	YJL159W	121687	121990	3UTR
10	YJL158C	122260	122096	3UTR
10	YJL158C	122971	122096	Transcript
10	YJL158C	122944	122261	Exon
10	YJL158C	122971	122945	5UTR
10	YJL157C	123831	123697	3UTR
10	YJL157C	126324	123697	Transcript
10	YJL157C	126324	123832	Exon
10	YJL156C	126885	126481	3UTR
10	YJL156C	129034	126481	Transcript
10	YJL156C	128949	126886	Exon
10	YJL156C	129034	128950	5UTR
10	YJL155C	129281	129138	3UTR
10	YJL155C	130754	129138	Transcript
10	YJL155C	130640	129282	Exon
10	YJL155C	130754	130641	5UTR
10	YJL154C	131097	131070	3UTR
10	YJL154C	133987	131070	Transcript
10	YJL154C	133932	131098	Exon
10	YJL154C	133987	133933	5UTR
10	YJL153C	135930	134329	Exon
10	YJL153C	135930	134329	Transcript
10	YJL151C	136368	136324	3UTR
10	YJL151C	136794	136324	Transcript
10	YJL151C	136770	136369	Exon
10	YJL151C	136794	136771	5UTR
10	YJL149W	137330	137375	5UTR
10	YJL149W	137330	139677	Transcript
10	YJL149W	137376	139367	Exon
10	YJL149W	139368	139677	3UTR
10	snR128	139688	139563	Exon
10	snR128	139688	139563	Transcript
10	snR190	139947	139758	Exon
10	snR190	139947	139758	Transcript
10	YJL148W	140391	140433	5UTR
10	YJL148W	140391	141197	Transcript
10	YJL148W	140434	141135	Exon
10	YJL148W	141136	141197	3UTR
10	YJL147C	141415	141385	3UTR
10	YJL147C	142688	141385	Transcript
10	YJL147C	142564	141416	Exon
10	YJL147C	142688	142565	5UTR
10	YJL146W	143193	143288	5UTR
10	YJL146W	143193	144833	Transcript
10	YJL146W	143289	144698	Exon
10	YJL146W	144699	144833	3UTR
10	YJL145W	145117	145156	5UTR
10	YJL145W	145117	146107	Transcript
10	YJL145W	145157	146041	Exon
10	YJL145W	146042	146107	3UTR
10	YJL144W	146335	146355	5UTR
10	YJL144W	146335	146904	Transcript
10	YJL144W	146356	146670	Exon
10	YJL144W	146671	146904	3UTR
10	YJL143W	147055	147097	5UTR
10	YJL143W	147055	147888	Transcript
10	YJL143W	147098	147574	Exon
10	YJL143W	147575	147888	3UTR
10	YJL141C	147963	147835	3UTR
10	YJL141C	150476	147835	Transcript
10	YJL141C	150387	147964	Exon
10	YJL141C	150476	150388	5UTR
10	YJL140W	150874	150957	5UTR
10	YJL140W	150874	151675	Transcript
10	YJL139C	151709	150921	3UTR
10	YJL139C	153050	150921	Transcript
10	YJL140W	150958	151623	Exon
10	YJL140W	151624	151675	3UTR
10	YJL139C	152996	151710	Exon
10	YJL139C	153050	152997	5UTR
10	YJL138C	153500	153335	3UTR
10	YJL138C	154776	153335	Transcript
10	YJL138C	154688	153501	Exon
10	YJL138C	154776	154689	5UTR
10	YJL137C	154981	154887	3UTR
10	YJL137C	156180	154887	Transcript
10	YJL137C	156124	154982	Exon
10	YJL137C	156180	156125	5UTR
10	YJL136W-A	156166	156249	Exon
10	YJL136W-A	156166	156249	Transcript
10	YJL136C	156546	156427	3UTR
10	YJL136C	157291	156427	Transcript
10	YJL136C	156786	156547	Exon
10	YJL136C	157270	157247	Exon
10	YJL136C	157291	157271	5UTR
10	YJL134W	158185	159414	Exon
10	YJL134W	158185	159489	Transcript
10	YJL134W	159415	159489	3UTR
10	YJL133C-A	159619	159476	3UTR
10	YJL133C-A	159902	159476	Transcript
10	YJL133C-A	159844	159620	Exon
10	YJL133C-A	159902	159845	5UTR
10	YJL133W	160445	160615	5UTR
10	YJL133W	160445	161692	Transcript
10	YJL133W	160616	161560	Exon
10	YJL133W	161561	161692	3UTR
10	YJL132W	161817	161910	5UTR
10	YJL132W	161817	164325	Transcript
10	YJL132W	161911	164163	Exon
10	YJL132W	164164	164325	3UTR
10	YJL131C	165345	164275	Exon
10	YJL131C	165345	164275	Transcript
10	YJL130C	165719	165643	3UTR
10	YJL130C	172988	165643	Transcript
10	YJL130C	172364	165720	Exon
10	YJL130C	172988	172365	5UTR
10	YJL129C	173595	173532	3UTR
10	YJL129C	177446	173532	Transcript
10	YJL129C	177303	173596	Exon
10	YJL129C	177446	177304	5UTR
10	YJL128C	178093	178072	3UTR
10	YJL128C	180293	178072	Transcript
10	YJL128C	180100	178094	Exon
10	YJL128C	180293	180101	5UTR
10	YJL127C-B	181548	181280	3UTR
10	YJL127C-B	181839	181280	Transcript
10	YJL127C-B	181707	181549	Exon
10	YJL127C-B	181839	181708	5UTR
10	YJL127C	182295	182030	3UTR
10	YJL127C	184311	182030	Transcript
10	YJL127C	184218	182296	Exon
10	YJL127C	184311	184219	5UTR
10	YJL126W	184499	185422	Exon
10	YJL126W	184499	185422	Transcript
10	YJL125C	185525	185424	3UTR
10	YJL125C	186710	185424	Transcript
10	YJL125C	186677	185526	Exon
10	YJL125C	186710	186678	5UTR
10	YJL124C	187124	186921	3UTR
10	YJL124C	187801	186921	Transcript
10	YJL124C	187643	187125	Exon
10	YJL124C	187801	187644	5UTR
10	YJL123C	188002	187984	3UTR
10	YJL123C	189465	187984	Transcript
10	YJL123C	189439	188003	Exon
10	YJL123C	189465	189440	5UTR
10	YJL122W	189686	189714	5UTR
10	YJL122W	189686	190399	Transcript
10	YJL122W	189715	190242	Exon
10	YJL122W	190243	190399	3UTR
10	YJL121C	190372	190308	3UTR
10	YJL121C	191189	190308	Transcript
10	YJL121C	191089	190373	Exon
10	YJL121C	191189	191090	5UTR
10	YJL118W	191638	192297	Exon
10	YJL118W	191638	192466	Transcript
10	YJL118W	192298	192466	3UTR
10	YJL117W	192391	192529	5UTR
10	YJL117W	192391	193484	Transcript
10	YJL117W	192530	193465	Exon
10	YJL117W	193466	193484	3UTR
10	YJL116C	194872	193859	Exon
10	YJL116C	194872	193859	Transcript
10	YJL115W	196221	196284	5UTR
10	YJL115W	196221	197207	Transcript
10	YJL115W	196285	197124	Exon
10	YJL115W	197125	197207	3UTR
10	tA-AGC-J	197383	197311	Exon
10	tA-AGC-J	197383	197311	Transcript
10	tD-GUC-J1	204731	204802	Exon
10	tD-GUC-J1	204731	204802	Transcript
10	YJL112W	205277	205300	5UTR
10	YJL112W	205277	207586	Transcript
10	YJL112W	205301	207445	Exon
10	YJL112W	207446	207586	3UTR
10	YJL111W	207707	207872	5UTR
10	YJL111W	207707	209655	Transcript
10	YJL111W	207873	209525	Exon
10	YJL111W	209526	209655	3UTR
10	YJL110C	209917	209837	3UTR
10	YJL110C	211685	209837	Transcript
10	YJL110C	211573	209918	Exon
10	YJL110C	211685	211574	5UTR
10	YJL109C	211995	211946	3UTR
10	YJL109C	217343	211946	Transcript
10	YJL109C	217305	211996	Exon
10	YJL109C	217343	217306	5UTR
10	YJL108C	218852	217701	Exon
10	YJL108C	218852	217701	Transcript
10	YJL107C	220012	218849	Exon
10	YJL107C	220012	218849	Transcript
10	YJL106W	221287	221385	5UTR
10	YJL106W	221287	223538	Transcript
10	YJL106W	221386	223323	Exon
10	YJL106W	223324	223538	3UTR
10	YJL105W	225051	226733	Exon
10	YJL105W	225051	226733	Transcript
10	YJL104W	227293	227322	5UTR
10	YJL104W	227293	227941	Transcript
10	YJL104W	227323	227772	Exon
10	YJL104W	227773	227941	3UTR
10	snR37	228475	228090	Exon
10	snR37	228475	228090	Transcript
10	YJL103C	230877	229021	Exon
10	YJL103C	230877	229021	Transcript
10	YJL102W	231278	231296	5UTR
10	YJL102W	231278	233759	Transcript
10	YJL102W	231297	233756	Exon
10	YJL102W	233757	233759	3UTR
10	tR-ACG-J	233935	234007	Exon
10	tR-ACG-J	233935	234007	Transcript
10	YJL101C	234315	234109	3UTR
10	YJL101C	236505	234109	Transcript
10	YJL101C	236352	234316	Exon
10	YJL101C	236505	236353	5UTR
10	YJL100W	237259	239082	Exon
10	YJL100W	237259	239082	Transcript
10	YJL099W	239310	239409	5UTR
10	YJL099W	239310	241997	Transcript
10	YJL099W	239410	241650	Exon
10	YJL099W	241651	241997	3UTR
